name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Jayapura - East,Papua,-2.5337100,141.0081300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - North,Papua,-2.3537100,140.7181300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - South,Papua,-2.7137100,140.7181300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - West,Papua,-2.5337100,140.4281300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - Northeast,Papua,-2.4037100,140.9281300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - Northwest,Papua,-2.4037100,140.5081300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - Southeast,Papua,-2.6637100,140.9281300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Jayapura - Southwest,Papua,-2.6637100,140.5081300,regional_large_offset,30,derived,offset_ring,Jayapura,id
Bengkulu,Bengkulu,-3.8004400,102.2655400,regional_large,31,geonames_id_2026_397321,anchor_city,Bengkulu,id
Bengkulu - East,Bengkulu,-3.8004400,102.5555400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - North,Bengkulu,-3.6204400,102.2655400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - South,Bengkulu,-3.9804400,102.2655400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - West,Bengkulu,-3.8004400,101.9755400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - Northeast,Bengkulu,-3.6704400,102.4755400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - Northwest,Bengkulu,-3.6704400,102.0555400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - Southeast,Bengkulu,-3.9304400,102.4755400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Bengkulu - Southwest,Bengkulu,-3.9304400,102.0555400,regional_large_offset,31,derived,offset_ring,Bengkulu,id
Yogyakarta,Yogyakarta,-7.8013900,110.3647200,regional_large,32,geonames_id_2026_375699,anchor_city,Yogyakarta,id
Yogyakarta - East,Yogyakarta,-7.8013900,110.6547200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - North,Yogyakarta,-7.6213900,110.3647200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - South,Yogyakarta,-7.9813900,110.3647200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - West,Yogyakarta,-7.8013900,110.0747200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - Northeast,Yogyakarta,-7.6713900,110.5747200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - Northwest,Yogyakarta,-7.6713900,110.1547200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - Southeast,Yogyakarta,-7.9313900,110.5747200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
Yogyakarta - Southwest,Yogyakarta,-7.9313900,110.1547200,regional_large_offset,32,derived,offset_ring,Yogyakarta,id
