name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Oshawa - West,Ontario,43.8971000,-79.1558000,regional_large_offset,29,derived,offset_ring,Oshawa,ca
Oshawa - Northeast,Ontario,44.0271000,-78.6558000,regional_large_offset,29,derived,offset_ring,Oshawa,ca
Oshawa - Northwest,Ontario,44.0271000,-79.0758000,regional_large_offset,29,derived,offset_ring,Oshawa,ca
Oshawa - Southeast,Ontario,43.7671000,-78.6558000,regional_large_offset,29,derived,offset_ring,Oshawa,ca
Oshawa - Southwest,Ontario,43.7671000,-79.0758000,regional_large_offset,29,derived,offset_ring,Oshawa,ca
Sherbrooke,Quebec,45.4001000,-71.8990000,regional_large,30,statscan_ca_2021_172950,anchor_city,Sherbrooke,ca
Sherbrooke - East,Quebec,45.4001000,-71.6090000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - North,Quebec,45.5801000,-71.8990000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - South,Quebec,45.2201000,-71.8990000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - West,Quebec,45.4001000,-72.1890000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - Northeast,Quebec,45.5301000,-71.6890000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - Northwest,Quebec,45.5301000,-72.1090000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - Southeast,Quebec,45.2701000,-71.6890000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Sherbrooke - Southwest,Quebec,45.2701000,-72.1090000,regional_large_offset,30,derived,offset_ring,Sherbrooke,ca
Greater Sudbury,Ontario,46.4900000,-80.9900000,regional_large,31,statscan_ca_2021_166004,anchor_city,Greater Sudbury,ca
Greater Sudbury - East,Ontario,46.4900000,-80.7000000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - North,Ontario,46.6700000,-80.9900000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - South,Ontario,46.3100000,-80.9900000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - West,Ontario,46.4900000,-81.2800000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - Northeast,Ontario,46.6200000,-80.7800000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - Northwest,Ontario,46.6200000,-81.2000000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - Southeast,Ontario,46.3600000,-80.7800000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Greater Sudbury - Southwest,Ontario,46.3600000,-81.2000000,regional_large_offset,31,derived,offset_ring,Greater Sudbury,ca
Abbotsford,British Columbia,49.0579000,-122.2526000,regional_large,32,statscan_ca_2021_153524,anchor_city,Abbotsford,ca
Abbotsford - East,British Columbia,49.0579000,-121.9626000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - North,British Columbia,49.2379000,-122.2526000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - South,British Columbia,48.8779000,-122.2526000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - West,British Columbia,49.0579000,-122.5426000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - Northeast,British Columbia,49.1879000,-122.0426000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - Northwest,British Columbia,49.1879000,-122.4626000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - Southeast,British Columbia,48.9279000,-122.0426000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Abbotsford - Southwest,British Columbia,48.9279000,-122.4626000,regional_large_offset,32,derived,offset_ring,Abbotsford,ca
Lévis,Quebec,46.7870667,-71.1919333,regional_large,33,statscan_ca_2021_149683,anchor_city,Lévis,ca
Lévis - East,Quebec,46.7870667,-70.9019333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - North,Quebec,46.9670667,-71.1919333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - South,Quebec,46.6070667,-71.1919333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - West,Quebec,46.7870667,-71.4819333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - Northeast,Quebec,46.9170667,-70.9819333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - Northwest,Quebec,46.9170667,-71.4019333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - Southeast,Quebec,46.6570667,-70.9819333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Lévis - Southwest,Quebec,46.6570667,-71.4019333,regional_large_offset,33,derived,offset_ring,Lévis,ca
Coquitlam,British Columbia,49.2838000,-122.7917000,regional_large,34,statscan_ca_2021_148625,anchor_city,Coquitlam,ca
Coquitlam - East,British Columbia,49.2838000,-122.5017000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - North,British Columbia,49.4638000,-122.7917000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - South,British Columbia,49.1038000,-122.7917000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - West,British Columbia,49.2838000,-123.0817000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - Northeast,British Columbia,49.4138000,-122.5817000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - Northwest,British Columbia,49.4138000,-123.0017000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - Southeast,British Columbia,49.1538000,-122.5817000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Coquitlam - Southwest,British Columbia,49.1538000,-123.0017000,regional_large_offset,34,derived,offset_ring,Coquitlam,ca
Barrie,Ontario,44.3894000,-79.6903000,regional_large,35,statscan_ca_2021_147829,anchor_city,Barrie,ca
Barrie - East,Ontario,44.3894000,-79.4003000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - North,Ontario,44.5694000,-79.6903000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - South,Ontario,44.2094000,-79.6903000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - West,Ontario,44.3894000,-79.9803000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - Northeast,Ontario,44.5194000,-79.4803000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - Northwest,Ontario,44.5194000,-79.9003000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - Southeast,Ontario,44.2594000,-79.4803000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Barrie - Southwest,Ontario,44.2594000,-79.9003000,regional_large_offset,35,derived,offset_ring,Barrie,ca
Saguenay,Quebec,48.4283000,-71.0683000,regional_large,36,statscan_ca_2021_144723,anchor_city,Saguenay,ca
Saguenay - East,Quebec,48.4283000,-70.7783000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - North,Quebec,48.6083000,-71.0683000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - South,Quebec,48.2483000,-71.0683000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - West,Quebec,48.4283000,-71.3583000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - Northeast,Quebec,48.5583000,-70.8583000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - Northwest,Quebec,48.5583000,-71.2783000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - Southeast,Quebec,48.2983000,-70.8583000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Saguenay - Southwest,Quebec,48.2983000,-71.2783000,regional_large_offset,36,derived,offset_ring,Saguenay,ca
Kelowna,British Columbia,49.8877000,-119.4960000,regional_large,37,statscan_ca_2021_144576,anchor_city,Kelowna,ca
Kelowna - East,British Columbia,49.8877000,-119.2060000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - North,British Columbia,50.0677000,-119.4960000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - South,British Columbia,49.7077000,-119.4960000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - West,British Columbia,49.8877000,-119.7860000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - Northeast,British Columbia,50.0177000,-119.2860000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - Northwest,British Columbia,50.0177000,-119.7060000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - Southeast,British Columbia,49.7577000,-119.2860000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Kelowna - Southwest,British Columbia,49.7577000,-119.7060000,regional_large_offset,37,derived,offset_ring,Kelowna,ca
Guelph,Ontario,43.5448000,-80.2482000,regional_large,38,statscan_ca_2021_143740,anchor_city,Guelph,ca
Guelph - East,Ontario,43.5448000,-79.9582000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - North,Ontario,43.7248000,-80.2482000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - South,Ontario,43.3648000,-80.2482000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - West,Ontario,43.5448000,-80.5382000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - Northeast,Ontario,43.6748000,-80.0382000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - Northwest,Ontario,43.6748000,-80.4582000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - Southeast,Ontario,43.4148000,-80.0382000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Guelph - Southwest,Ontario,43.4148000,-80.4582000,regional_large_offset,38,derived,offset_ring,Guelph,ca
Trois-Rivières,Quebec,46.3432000,-72.5797000,regional_large,39,statscan_ca_2021_139163,anchor_city,Trois-Rivières,ca
Trois-Rivières - East,Quebec,46.3432000,-72.2897000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - North,Quebec,46.5232000,-72.5797000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - South,Quebec,46.1632000,-72.5797000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - West,Quebec,46.3432000,-72.8697000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - Northeast,Quebec,46.4732000,-72.3697000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - Northwest,Quebec,46.4732000,-72.7897000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - Southeast,Quebec,46.2132000,-72.3697000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Trois-Rivières - Southwest,Quebec,46.2132000,-72.7897000,regional_large_offset,39,derived,offset_ring,Trois-Rivières,ca
Whitby,Ontario,43.8975000,-78.9429000,regional_large,40,statscan_ca_2021_138501,anchor_city,Whitby,ca
Whitby - East,Ontario,43.8975000,-78.6529000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - North,Ontario,44.0775000,-78.9429000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - South,Ontario,43.7175000,-78.9429000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - West,Ontario,43.8975000,-79.2329000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - Northeast,Ontario,44.0275000,-78.7329000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - Northwest,Ontario,44.0275000,-79.1529000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - Southeast,Ontario,43.7675000,-78.7329000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Whitby - Southwest,Ontario,43.7675000,-79.1529000,regional_large_offset,40,derived,offset_ring,Whitby,ca
Cambridge,Ontario,43.3616000,-80.3144000,regional_large,41,statscan_ca_2021_138479,anchor_city,Cambridge,ca
Cambridge - East,Ontario,43.3616000,-80.0244000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - North,Ontario,43.5416000,-80.3144000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - South,Ontario,43.1816000,-80.3144000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - West,Ontario,43.3616000,-80.6044000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - Northeast,Ontario,43.4916000,-80.1044000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - Northwest,Ontario,43.4916000,-80.5244000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - Southeast,Ontario,43.2316000,-80.1044000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
Cambridge - Southwest,Ontario,43.2316000,-80.5244000,regional_large_offset,41,derived,offset_ring,Cambridge,ca
St. Catharines,Ontario,43.1594000,-79.2469000,regional_large,42,statscan_ca_2021_136803,anchor_city,St. Catharines,ca
St. Catharines - East,Ontario,43.1594000,-78.9569000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - North,Ontario,43.3394000,-79.2469000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - South,Ontario,42.9794000,-79.2469000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - West,Ontario,43.1594000,-79.5369000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - Northeast,Ontario,43.2894000,-79.0369000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - Northwest,Ontario,43.2894000,-79.4569000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - Southeast,Ontario,43.0294000,-79.0369000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
St. Catharines - Southwest,Ontario,43.0294000,-79.4569000,regional_large_offset,42,derived,offset_ring,St. Catharines,ca
Milton,Ontario,43.5082000,-79.8842000,regional_large,43,statscan_ca_2021_132979,anchor_city,Milton,ca
Milton - East,Ontario,43.5082000,-79.5942000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - North,Ontario,43.6882000,-79.8842000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - South,Ontario,43.3282000,-79.8842000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - West,Ontario,43.5082000,-80.1742000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - Northeast,Ontario,43.6382000,-79.6742000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - Northwest,Ontario,43.6382000,-80.0942000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - Southeast,Ontario,43.3782000,-79.6742000,regional_large_offset,43,derived,offset_ring,Milton,ca
Milton - Southwest,Ontario,43.3782000,-80.0942000,regional_large_offset,43,derived,offset_ring,Milton,ca
Langley,British Columbia,49.1004000,-122.6587000,regional_large,44,statscan_ca_2021_132603,anchor_city,Langley,ca
Langley - East,British Columbia,49.1004000,-122.3687000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - North,British Columbia,49.2804000,-122.6587000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - South,British Columbia,48.9204000,-122.6587000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - West,British Columbia,49.1004000,-122.9487000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - Northeast,British Columbia,49.2304000,-122.4487000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - Northwest,British Columbia,49.2304000,-122.8687000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - Southeast,British Columbia,48.9704000,-122.4487000,regional_large_offset,44,derived,offset_ring,Langley,ca
Langley - Southwest,British Columbia,48.9704000,-122.8687000,regional_large_offset,44,derived,offset_ring,Langley,ca
Kingston,Ontario,44.2312000,-76.4860000,regional_large,45,statscan_ca_2021_132485,anchor_city,Kingston,ca
Kingston - East,Ontario,44.2312000,-76.1960000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - North,Ontario,44.4112000,-76.4860000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - South,Ontario,44.0512000,-76.4860000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - West,Ontario,44.2312000,-76.7760000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - Northeast,Ontario,44.3612000,-76.2760000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - Northwest,Ontario,44.3612000,-76.6960000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - Southeast,Ontario,44.1012000,-76.2760000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Kingston - Southwest,Ontario,44.1012000,-76.6960000,regional_large_offset,45,derived,offset_ring,Kingston,ca
Ajax,Ontario,43.8673333,-79.0280000,regional_large,46,statscan_ca_2021_126666,anchor_city,Ajax,ca
Ajax - East,Ontario,43.8673333,-78.7380000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - North,Ontario,44.0473333,-79.0280000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - South,Ontario,43.6873333,-79.0280000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - West,Ontario,43.8673333,-79.3180000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - Northeast,Ontario,43.9973333,-78.8180000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - Northwest,Ontario,43.9973333,-79.2380000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - Southeast,Ontario,43.7373333,-78.8180000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Ajax - Southwest,Ontario,43.7373333,-79.2380000,regional_large_offset,46,derived,offset_ring,Ajax,ca
Waterloo,Ontario,43.4643000,-80.5204000,regional_large,47,statscan_ca_2021_121436,anchor_city,Waterloo,ca
Waterloo - East,Ontario,43.4643000,-80.2304000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - North,Ontario,43.6443000,-80.5204000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - South,Ontario,43.2843000,-80.5204000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - West,Ontario,43.4643000,-80.8104000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - Northeast,Ontario,43.5943000,-80.3104000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - Northwest,Ontario,43.5943000,-80.7304000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - Southeast,Ontario,43.3343000,-80.3104000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Waterloo - Southwest,Ontario,43.3343000,-80.7304000,regional_large_offset,47,derived,offset_ring,Waterloo,ca
Terrebonne,Quebec,45.6995000,-73.6242000,regional_large,48,statscan_ca_2021_119944,anchor_city,Terrebonne,ca
Terrebonne - East,Quebec,45.6995000,-73.3342000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - North,Quebec,45.8795000,-73.6242000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - South,Quebec,45.5195000,-73.6242000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - West,Quebec,45.6995000,-73.9142000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - Northeast,Quebec,45.8295000,-73.4142000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - Northwest,Quebec,45.8295000,-73.8342000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - Southeast,Quebec,45.5695000,-73.4142000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Terrebonne - Southwest,Quebec,45.5695000,-73.8342000,regional_large_offset,48,derived,offset_ring,Terrebonne,ca
Saanich,British Columbia,48.4846000,-123.3817000,regional_large,49,statscan_ca_2021_117735,anchor_city,Saanich,ca
Saanich - East,British Columbia,48.4846000,-123.0917000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - North,British Columbia,48.6646000,-123.3817000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - South,British Columbia,48.3046000,-123.3817000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - West,British Columbia,48.4846000,-123.6717000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - Northeast,British Columbia,48.6146000,-123.1717000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - Northwest,British Columbia,48.6146000,-123.5917000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - Southeast,British Columbia,48.3546000,-123.1717000,regional_large_offset,49,derived,offset_ring,Saanich,ca
Saanich - Southwest,British Columbia,48.3546000,-123.5917000,regional_large_offset,49,derived,offset_ring,Saanich,ca
St. John's,Newfoundland and Labrador,47.5615000,-52.7126000,regional_large,50,statscan_ca_2021_110525,anchor_city,St. John's,ca
St. John's - East,Newfoundland and Labrador,47.5615000,-52.4226000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - North,Newfoundland and Labrador,47.7415000,-52.7126000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - South,Newfoundland and Labrador,47.3815000,-52.7126000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - West,Newfoundland and Labrador,47.5615000,-53.0026000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - Northeast,Newfoundland and Labrador,47.6915000,-52.5026000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - Northwest,Newfoundland and Labrador,47.6915000,-52.9226000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - Southeast,Newfoundland and Labrador,47.4315000,-52.5026000,regional_large_offset,50,derived,offset_ring,St. John's,ca
St. John's - Southwest,Newfoundland and Labrador,47.4315000,-52.9226000,regional_large_offset,50,derived,offset_ring,St. John's,ca
Thunder Bay,Ontario,48.3809000,-89.2477000,regional_large,51,statscan_ca_2021_108843,anchor_city,Thunder Bay,ca
Thunder Bay - East,Ontario,48.3809000,-88.9577000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - North,Ontario,48.5609000,-89.2477000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - South,Ontario,48.2009000,-89.2477000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - West,Ontario,48.3809000,-89.5377000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - Northeast,Ontario,48.5109000,-89.0377000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - Northwest,Ontario,48.5109000,-89.4577000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - Southeast,Ontario,48.2509000,-89.0377000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Thunder Bay - Southwest,Ontario,48.2509000,-89.4577000,regional_large_offset,51,derived,offset_ring,Thunder Bay,ca
Delta,British Columbia,49.0951000,-123.0262000,regional_large,52,statscan_ca_2021_108455,anchor_city,Delta,ca
Delta - East,British Columbia,49.0951000,-122.7362000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - North,British Columbia,49.2751000,-123.0262000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - South,British Columbia,48.9151000,-123.0262000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - West,British Columbia,49.0951000,-123.3162000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - Northeast,British Columbia,49.2251000,-122.8162000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - Northwest,British Columbia,49.2251000,-123.2362000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - Southeast,British Columbia,48.9651000,-122.8162000,regional_large_offset,52,derived,offset_ring,Delta,ca
Delta - Southwest,British Columbia,48.9651000,-123.2362000,regional_large_offset,52,derived,offset_ring,Delta,ca
Brantford,Ontario,43.1394000,-80.2644000,regional_large,53,statscan_ca_2021_104688,anchor_city,Brantford,ca
Brantford - East,Ontario,43.1394000,-79.9744000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - North,Ontario,43.3194000,-80.2644000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - South,Ontario,42.9594000,-80.2644000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - West,Ontario,43.1394000,-80.5544000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - Northeast,Ontario,43.2694000,-80.0544000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - Northwest,Ontario,43.2694000,-80.4744000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - Southeast,Ontario,43.0094000,-80.0544000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Brantford - Southwest,Ontario,43.0094000,-80.4744000,regional_large_offset,53,derived,offset_ring,Brantford,ca
Chatham-Kent,Ontario,42.4048000,-82.1914000,regional_large,54,statscan_ca_2021_103988,anchor_city,Chatham-Kent,ca
Chatham-Kent - East,Ontario,42.4048000,-81.9014000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - North,Ontario,42.5848000,-82.1914000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - South,Ontario,42.2248000,-82.1914000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - West,Ontario,42.4048000,-82.4814000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - Northeast,Ontario,42.5348000,-81.9814000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - Northwest,Ontario,42.5348000,-82.4014000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - Southeast,Ontario,42.2748000,-81.9814000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Chatham-Kent - Southwest,Ontario,42.2748000,-82.4014000,regional_large_offset,54,derived,offset_ring,Chatham-Kent,ca
Clarington,Ontario,43.9352000,-78.6086000,regional_large,55,statscan_ca_2021_101427,anchor_city,Clarington,ca
Clarington - East,Ontario,43.9352000,-78.3186000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - North,Ontario,44.1152000,-78.6086000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - South,Ontario,43.7552000,-78.6086000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - West,Ontario,43.9352000,-78.8986000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - Northeast,Ontario,44.0652000,-78.3986000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - Northwest,Ontario,44.0652000,-78.8186000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - Southeast,Ontario,43.8052000,-78.3986000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Clarington - Southwest,Ontario,43.8052000,-78.8186000,regional_large_offset,55,derived,offset_ring,Clarington,ca
Red Deer,Alberta,52.2681000,-113.8112000,regional_large,56,statscan_ca_2021_100844,anchor_city,Red Deer,ca
Red Deer - East,Alberta,52.2681000,-113.5212000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - North,Alberta,52.4481000,-113.8112000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - South,Alberta,52.0881000,-113.8112000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - West,Alberta,52.2681000,-114.1012000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - Northeast,Alberta,52.3981000,-113.6012000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - Northwest,Alberta,52.3981000,-114.0212000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
Red Deer - Southeast,Alberta,52.1381000,-113.6012000,regional_large_offset,56,derived,offset_ring,Red Deer,ca
